# List of all pairs of integers (x,y) such that
# x + y is a square, gcd(x,y) is square-free, x >= y, and the only primes dividing x and y lie in S,
# for all sets S = {2, 3, 5, p},
# where p ranges over all other primes less or equal to 31.
# It contains 1760 pairs (x,y), some of which may appear for more than one S.
# Format: "(x,y)".
# Computing this list took 4504 seconds.
# Authors: Rafael von Känel and Benjamin Matschke, 2015.
# License: Creative commons 3.0 by-nc.
#
#
# S = {2, 3, 5, 7}:
#
(1,-1)
(2,-2)
(2,-1)
(2,2)
(3,-3)
(3,-2)
(3,1)
(4,-3)
(5,-5)
(5,-4)
(5,-1)
(5,4)
(6,-6)
(6,-5)
(6,-2)
(6,3)
(7,-7)
(7,-6)
(7,-3)
(7,2)
(8,-7)
(8,1)
(9,-8)
(9,-5)
(9,7)
(10,-10)
(10,-9)
(10,-6)
(10,-1)
(10,6)
(12,-3)
(14,-14)
(14,-10)
(14,-5)
(14,2)
(15,-15)
(15,-14)
(15,-6)
(15,1)
(15,10)
(16,-15)
(16,-7)
(16,9)
(18,-14)
(18,-2)
(18,7)
(20,5)
(21,-21)
(21,-20)
(21,-12)
(21,-5)
(21,4)
(21,15)
(24,-15)
(24,1)
(25,-24)
(25,-21)
(25,-16)
(25,-9)
(25,24)
(27,-2)
(28,-27)
(28,-3)
(28,21)
(30,-30)
(30,-21)
(30,-14)
(30,-5)
(30,6)
(32,-7)
(35,-35)
(35,-10)
(35,1)
(35,14)
(36,-35)
(40,-15)
(40,9)
(42,-42)
(42,-6)
(42,7)
(45,-20)
(45,4)
(48,1)
(49,-48)
(49,-45)
(49,-40)
(49,-24)
(49,15)
(49,32)
(50,-49)
(50,-14)
(50,-1)
(50,14)
(54,-50)
(54,-5)
(54,10)
(56,-7)
(56,25)
(60,-35)
(60,21)
(63,-14)
(63,1)
(64,-63)
(64,-15)
(70,-70)
(70,-54)
(70,-45)
(70,-21)
(70,-6)
(70,30)
(72,49)
(75,6)
(80,1)
(81,-80)
(81,-56)
(81,-32)
(81,40)
(84,-75)
(84,-35)
(84,-3)
(90,10)
(96,-15)
(96,25)
(98,2)
(100,21)
(105,-105)
(105,-96)
(105,-80)
(105,-56)
(105,-24)
(105,-5)
(105,16)
(105,64)
(112,-63)
(112,9)
(120,1)
(120,49)
(120,105)
(125,-4)
(126,-125)
(126,-5)
(126,70)
(128,-7)
(135,-35)
(135,-14)
(144,25)
(147,-3)
(150,-6)
(160,-135)
(160,9)
(162,-98)
(162,7)
(168,1)
(175,-126)
(175,-54)
(175,-6)
(175,21)
(175,81)
(189,-140)
(189,-125)
(189,-20)
(189,7)
(189,100)
(196,-75)
(196,-27)
(210,-210)
(210,-14)
(210,15)
(224,-175)
(224,1)
(225,-224)
(225,-56)
(225,64)
(240,-15)
(240,49)
(245,-20)
(250,-81)
(250,-54)
(250,6)
(256,-175)
(256,-135)
(256,105)
(270,-245)
(270,-14)
(280,9)
(280,81)
(288,1)
(294,-150)
(294,-125)
(294,-5)
(294,30)
(324,-35)
(336,25)
(336,105)
(343,-243)
(343,-54)
(343,18)
(360,1)
(375,-294)
(375,-14)
(384,-375)
(405,-5)
(420,21)
(441,-320)
(441,-80)
(441,400)
(448,-7)
(448,81)
(480,49)
(486,-125)
(486,-2)
(490,-486)
(490,-90)
(490,-6)
(490,135)
(504,25)
(512,-343)
(525,-84)
(525,4)
(576,49)
(625,-576)
(625,-504)
(625,-336)
(625,-96)
(625,-49)
(625,216)
(625,336)
(630,-5)
(640,-15)
(675,1)
(686,-10)
(729,-560)
(729,-245)
(729,-200)
(729,112)
(729,640)
(735,-6)
(750,-686)
(750,-21)
(840,1)
(896,625)
(945,-896)
(945,-320)
(945,16)
(945,280)
(960,-735)
(960,1)
(1024,-735)
(1024,-63)
(1029,-500)
(1029,-300)
(1029,-5)
(1029,60)
(1120,105)
(1120,729)
(1134,-350)
(1215,-686)
(1215,10)
(1225,-864)
(1225,-384)
(1225,144)
(1250,686)
(1260,-35)
(1344,25)
(1372,-3)
(1458,-14)
(1500,21)
(1536,-15)
(1600,81)
(1680,1)
(1701,-20)
(1701,700)
(1750,-1701)
(1750,14)
(1792,-567)
(1800,49)
(1920,105)
(2025,784)
(2160,49)
(2205,4)
(2400,1)
(2401,-2400)
(2401,-1440)
(2401,-720)
(2401,-192)
(2401,200)
(2401,1080)
(2430,70)
(2625,-1536)
(2625,-224)
(2625,-24)
(2625,1344)
(2800,9)
(3024,1)
(3150,-14)
(3200,49)
(3375,2401)
(3430,-405)
(3456,25)
