# List of all pairs of integers (x,y) such that
# x + y is a square, gcd(x,y) is square-free, x >= y, and the only primes dividing x and y lie in S,
# where S = {2, 3, 5, 7, 11}.
# It contains 1418 pairs (x,y).
# Format: "(x,y)".
# Computing this list took 4042 seconds.
# Authors: Rafael von Känel and Benjamin Matschke, 2015.
# License: Creative commons 3.0 by-nc.
#
(1,-1)
(2,-2)
(2,-1)
(2,2)
(3,-3)
(3,-2)
(3,1)
(4,-3)
(5,-5)
(5,-4)
(5,-1)
(5,4)
(6,-6)
(6,-5)
(6,-2)
(6,3)
(7,-7)
(7,-6)
(7,-3)
(7,2)
(8,-7)
(8,1)
(9,-8)
(9,-5)
(9,7)
(10,-10)
(10,-9)
(10,-6)
(10,-1)
(10,6)
(11,-11)
(11,-10)
(11,-7)
(11,-2)
(11,5)
(12,-11)
(12,-3)
(14,-14)
(14,-10)
(14,-5)
(14,2)
(14,11)
(15,-15)
(15,-14)
(15,-11)
(15,-6)
(15,1)
(15,10)
(16,-15)
(16,-7)
(16,9)
(18,-14)
(18,-2)
(18,7)
(20,-11)
(20,5)
(21,-21)
(21,-20)
(21,-12)
(21,-5)
(21,4)
(21,15)
(22,-22)
(22,-21)
(22,-18)
(22,-6)
(22,3)
(22,14)
(24,-15)
(24,1)
(25,-24)
(25,-21)
(25,-16)
(25,-9)
(25,11)
(25,24)
(27,-11)
(27,-2)
(27,22)
(28,-27)
(28,-3)
(28,21)
(30,-30)
(30,-21)
(30,-14)
(30,-5)
(30,6)
(32,-7)
(33,-33)
(33,-32)
(33,-24)
(33,-8)
(33,3)
(33,16)
(35,-35)
(35,-10)
(35,1)
(35,14)
(36,-35)
(36,-11)
(40,-15)
(40,9)
(42,-42)
(42,-33)
(42,-6)
(42,7)
(42,22)
(44,-35)
(44,5)
(45,-44)
(45,-20)
(45,4)
(48,1)
(48,33)
(49,-48)
(49,-45)
(49,-40)
(49,-33)
(49,-24)
(49,15)
(49,32)
(50,-49)
(50,-14)
(50,-1)
(50,14)
(54,-50)
(54,-5)
(54,10)
(55,-55)
(55,-54)
(55,-30)
(55,-6)
(55,9)
(55,45)
(56,-55)
(56,-7)
(56,25)
(60,-35)
(60,-11)
(60,21)
(63,-14)
(63,1)
(64,-63)
(64,-55)
(64,-15)
(66,-66)
(66,-50)
(66,-30)
(66,-2)
(66,15)
(66,55)
(70,-70)
(70,-66)
(70,-54)
(70,-45)
(70,-21)
(70,-6)
(70,11)
(70,30)
(72,49)
(75,-66)
(75,-11)
(75,6)
(77,-77)
(77,-28)
(77,4)
(77,44)
(80,-55)
(80,1)
(81,-80)
(81,-77)
(81,-56)
(81,-32)
(81,40)
(84,-75)
(84,-35)
(84,-3)
(88,-63)
(88,-7)
(88,33)
(88,81)
(90,10)
(96,-15)
(96,25)
(98,2)
(99,-98)
(99,-50)
(99,-35)
(99,1)
(99,22)
(99,70)
(100,-99)
(100,21)
(105,-105)
(105,-96)
(105,-80)
(105,-56)
(105,-24)
(105,-5)
(105,16)
(105,64)
(110,-110)
(110,-10)
(110,11)
(112,-63)
(112,9)
(120,1)
(120,49)
(120,105)
(121,-120)
(121,-112)
(121,-105)
(121,-96)
(121,-72)
(121,-40)
(121,-21)
(121,48)
(121,75)
(125,-121)
(125,-44)
(125,-4)
(125,44)
(126,-125)
(126,-110)
(126,-77)
(126,-5)
(126,70)
(128,-7)
(132,-11)
(135,-110)
(135,-35)
(135,-14)
(135,121)
(144,25)
(147,-66)
(147,-3)
(147,22)
(150,-6)
(154,-154)
(154,-150)
(154,-105)
(154,-90)
(154,-54)
(154,-33)
(154,-10)
(154,15)
(154,42)
(154,135)
(160,-135)
(160,9)
(162,-98)
(162,7)
(165,-165)
(165,-140)
(165,-84)
(165,-44)
(165,-21)
(165,4)
(165,60)
(168,1)
(168,121)
(175,-126)
(175,-54)
(175,-6)
(175,21)
(175,81)
(176,-175)
(176,-55)
(176,-7)
(176,49)
(180,-11)
(189,-140)
(189,-125)
(189,-20)
(189,7)
(189,100)
(192,33)
(196,-75)
(196,-27)
(196,165)
(198,-98)
(198,-77)
(198,-2)
(210,-210)
(210,-110)
(210,-66)
(210,-14)
(210,15)
(220,-99)
(220,5)
(224,-175)
(224,-55)
(224,1)
(225,-224)
(225,-176)
(225,-56)
(225,64)
(231,-231)
(231,-150)
(231,-110)
(231,-35)
(231,-6)
(231,25)
(231,210)
(240,-231)
(240,-15)
(240,49)
(240,121)
(242,-98)
(242,14)
(243,-242)
(245,-220)
(245,-20)
