# List of all primitive integral solutions of the Thue-Mahler equations
# f(x,y) = z, where
# f is any reduced binary cubic with non-zero discriminant bounded by |D(f)| <= 100,
# such that only primes dividing z are among S, where
# S is the set of the first 4 primes.
# Note that some GL_2(Z)-equivalence classes of forms may have several reduced representatives.
# It contains 17221 pairs in total.
# Format: "(x,y)".
# Computing this list took 462 seconds.
# Authors: Rafael von Känel and Benjamin Matschke, 2015.
# License: Creative commons 3.0 by-nc.
#
# (a,b,c,d) = (0,1,10,0) and D = -100:
#
(-43750,1)
(-24010,1)
(-21875,2187)
(-6250,49)
(-5145,512)
(-3750,343)
(-3430,243)
(-3125,288)
(-2560,81)
(-2500,7)
(-2500,243)
(-2450,243)
(-2401,240)
(-2250,1)
(-2058,1)
(-1875,16)
(-1350,7)
(-1280,3)
(-1260,1)
(-1250,27)
(-1225,1)
(-1125,112)
(-945,32)
(-810,1)
(-810,49)
(-675,64)
(-640,1)
(-640,49)
(-640,63)
(-625,49)
(-540,49)
(-512,35)
(-500,1)
(-500,49)
(-490,1)
(-490,9)
(-405,16)
(-405,28)
(-378,25)
(-360,1)
(-350,3)
(-350,27)
(-343,10)
(-320,7)
(-320,27)
(-280,1)
(-280,3)
(-280,27)
(-270,7)
(-256,25)
(-252,25)
(-250,1)
(-250,7)
(-250,9)
(-250,21)
(-245,2)
(-245,12)
(-245,24)
(-210,1)
(-175,4)
(-175,16)
(-162,5)
(-160,1)
(-160,7)
(-160,9)
(-150,1)
(-150,7)
(-140,9)
(-135,1)
(-128,3)
(-125,2)
(-125,8)
(-125,9)
(-125,12)
(-120,7)
(-108,1)
(-105,8)
(-100,1)
(-100,3)
(-100,7)
(-100,9)
(-98,5)
(-98,9)
(-90,1)
(-90,7)
(-81,8)
(-80,1)
(-80,3)
(-80,7)
(-75,4)
(-75,7)
(-72,7)
(-70,1)
(-70,3)
(-64,1)
(-64,5)
(-60,1)
(-56,5)
(-54,5)
(-50,1)
(-50,3)
(-49,4)
(-45,1)
(-45,2)
(-45,4)
(-42,1)
(-40,1)
(-40,3)
(-35,1)
(-35,2)
(-35,3)
(-32,3)
(-30,1)
(-28,1)
(-27,2)
(-25,1)
(-25,2)
(-24,1)
(-21,2)
(-20,1)
(-18,1)
(-16,1)
(-15,1)
(-14,1)
(-12,1)
(1,-5)
(1,-1)
(1,2)
(1,8)
(1,240)
(2,-875)
(2,-45)
(2,-5)
(2,-3)
(2,-1)
(2,1)
(2,3)
(2,7)
(2,25)
(3,-1)
(4,-49)
(4,-1)
(4,1)
(4,5)
(5,-63)
(5,-32)
(5,-18)
(5,-14)
(5,-8)
(5,-4)
(5,-3)
(5,-2)
(5,-1)
(5,1)
(5,2)
(5,3)
(5,4)
(5,7)
(5,12)
(5,24)
(5,112)
(5,2187)
(6,-7)
(6,-1)
(6,1)
(6,5)
(6,25)
(7,-25)
(7,-1)
(7,2)
(8,-5)
(8,-1)
(8,1)
(8,9)
(9,-1)
(9,4)
(10,-2401)
(10,-81)
(10,-49)
(10,-21)
(10,-9)
(10,-7)
(10,-3)
(10,1)
(10,3)
(10,7)
(10,9)
(10,27)
(10,49)
(10,63)
(14,-27)
(14,-5)
(14,-3)
(14,1)
(14,5)
(15,-64)
(15,-14)
(15,-4)
(15,-2)
(15,1)
(15,2)
(15,16)
(16,-7)
(16,-3)
(18,-5)
(18,1)
(20,-27)
(20,-9)
(20,-7)
(20,-3)
(20,1)
(20,3)
(20,7)
(20,243)
(25,-27)
(25,-16)
(25,-7)
(25,-6)
(25,-4)
(25,-3)
(25,1)
(25,2)
(25,8)
(25,512)
(28,-3)
(30,-7)
(30,1)
(30,7)
(32,-5)
(32,1)
(35,-16)
(35,-8)
(35,-6)
(35,-4)
(35,1)
(35,4)
(35,9)
(35,64)
(36,-5)
(40,-49)
(40,-9)
(40,-7)
(40,1)
(40,3)
(40,21)
(42,-5)
(45,-8)
(45,-7)
(45,8)
(48,-5)
(48,5)
(49,-5)
(50,-1029)
(50,-21)
(50,-9)
(50,-7)
(50,1)
(50,3)
(50,7)
(50,9)
(50,27)
(50,49)
(54,-25)
(54,-7)
(54,1)
(60,-7)
(60,1)
(64,-75)
(64,-7)
(70,-27)
(70,-9)
(70,1)
(70,3)
(70,9)
(70,243)
(75,-32)
(75,-8)
(80,-9)
(80,1)
(80,7)
(80,27)
(90,-49)
(90,1)
(90,7)
(98,-125)
(98,1)
(98,3)
(105,2)
(112,5)
(125,-16)
(125,-14)
(125,1)
(125,12)
(125,28)
(128,25)
(135,-16)
(135,-14)
(135,4)
(135,49)
(140,1)
(150,1)
(150,49)
(160,-21)
(160,9)
(162,35)
(175,-18)
(180,7)
(196,-25)
(200,-27)
(200,-21)
(200,1)
(200,7)
(225,2)
(240,-49)
(240,1)
(243,-25)
(243,10)
(245,-32)
(245,-27)
(245,16)
(245,288)
(250,-81)
(250,-49)
(250,-27)
(250,3)
(250,7)
(256,-27)
(270,1)
(315,-32)
(320,-81)
(320,3)
(320,49)
(320,343)
(350,1)
(400,-49)
(400,9)
(405,-128)
(448,-45)
(450,-49)
(480,-49)
(480,1)
(486,-49)
(490,-81)
(490,1)
(560,-81)
(625,-64)
(625,-63)
(625,32)
(630,1)
(640,-189)
(686,-75)
(800,-81)
(800,1)
(875,-128)
(980,27)
(1000,-343)
(1000,243)
(1152,-125)
(1215,1)
(1250,-189)
(1250,1)
(1250,3)
(1280,7)
(1715,16)
(1750,81)
(2048,1)
(2240,1)
(2430,-343)
(2430,7)
(5760,49)
(8748,-875)
(10240,-1029)
(24000,-2401)
(24000,1)
(43740,1)
#
# (a,b,c,d) = (0,2,5,0) and D = -100:
#
(-21875,2)
(-21875,8748)
(-12005,2)
(-5145,2048)
(-3125,98)
(-3125,1152)
(-2401,960)
(-1875,64)
(-1875,686)
(-1715,486)
(-1225,4)
(-1225,486)
(-1125,2)
(-1125,448)
(-1029,2)
(-945,128)
(-675,14)
