# List of all primitive integral solutions of the Thue-Mahler equations
# f(x,y) = z, where
# f is any reduced binary cubic with non-zero discriminant bounded by |D(f)| <= 16,
# such that only primes dividing z are among S, where
# S is the set of the first 5 primes.
# Note that some GL_2(Z)-equivalence classes of forms may have several reduced representatives.
# It contains 10068 pairs in total.
# Format: "(x,y)".
# Computing this list took 255 seconds.
# Authors: Rafael von Känel and Benjamin Matschke, 2015.
# License: Creative commons 3.0 by-nc.
#
# (a,b,c,d) = (-4,0,1,0) and D = -16:
#
(-18225,-22114)
(-18225,22114)
(-10935,-16546)
(-10935,16546)
(-9801,-19598)
(-9801,19598)
(-9317,-14134)
(-9317,14134)
(-4375,-8746)
(-4375,8746)
(-4235,-278)
(-4235,278)
(-4096,-8143)
(-4096,8143)
(-3773,-7034)
(-3773,-4954)
(-3773,4954)
(-3773,7034)
(-3025,-6046)
(-3025,6046)
(-2673,-2846)
(-2673,2846)
(-2401,-4798)
(-2401,-4702)
(-2401,4702)
(-2401,4798)
(-1715,-1894)
(-1715,1894)
(-1408,-2809)
(-1408,2809)
(-1375,-2738)
(-1375,2738)
(-1331,-2630)
(-1331,-2522)
(-1331,-2338)
(-1331,2338)
(-1331,2522)
(-1331,2630)
(-1029,-2038)
(-1029,2038)
(-1000,-1993)
(-1000,1993)
(-891,-1718)
(-891,1718)
(-875,-1706)
(-875,-298)
(-875,298)
(-875,1706)
(-784,-1557)
(-784,1557)
(-729,-1358)
(-729,-478)
(-729,478)
(-729,1358)
(-625,-1214)
(-625,-1151)
(-625,-1054)
(-625,-766)
(-625,766)
(-625,1054)
(-625,1151)
(-625,1214)
(-567,-914)
(-567,914)
(-539,-970)
(-539,970)
(-441,-878)
(-441,-398)
(-441,398)
(-441,878)
(-385,-766)
(-385,766)
(-375,-622)
(-375,622)
(-363,-646)
(-363,646)
(-343,-664)
(-343,-524)
(-343,-466)
(-343,-286)
(-343,286)
(-343,466)
(-343,524)
(-343,664)
(-275,-422)
(-275,-38)
(-275,38)
(-275,422)
(-245,-482)
(-245,-478)
(-245,478)
(-245,482)
(-243,-482)
(-243,-361)
(-243,361)
(-243,482)
(-242,-141)
(-242,141)
(-225,-446)
(-225,-254)
(-225,254)
(-225,446)
(-224,-443)
(-224,443)
(-196,-337)
(-196,337)
(-189,-122)
(-189,122)
(-175,-134)
(-175,134)
(-160,-23)
(-160,23)
(-147,-206)
(-147,206)
(-135,-269)
(-135,-242)
(-135,-214)
(-135,214)
(-135,242)
(-135,269)
(-125,-236)
(-125,-234)
(-125,-142)
(-125,-74)
(-125,-58)
(-125,58)
(-125,74)
(-125,142)
(-125,234)
(-125,236)
(-121,-238)
(-121,-206)
(-121,-178)
(-121,-158)
(-121,-142)
(-121,-82)
(-121,-46)
(-121,46)
(-121,82)
(-121,142)
(-121,158)
(-121,178)
(-121,206)
(-121,238)
(-99,-194)
(-99,-58)
(-99,-2)
(-99,2)
(-99,58)
(-99,194)
(-88,-167)
(-88,167)
(-81,-158)
(-81,-146)
(-81,-118)
(-81,-113)
(-81,-62)
(-81,-34)
(-81,34)
(-81,62)
(-81,113)
(-81,118)
(-81,146)
(-81,158)
(-80,-83)
(-80,83)
(-77,-146)
(-77,-134)
(-77,-46)
(-77,-26)
(-77,26)
(-77,46)
(-77,134)
(-77,146)
(-75,-106)
(-75,106)
(-64,-117)
(-64,-103)
(-64,-47)
(-64,-7)
(-64,7)
(-64,47)
(-64,103)
(-64,117)
(-63,-124)
(-63,-116)
(-63,-94)
(-63,94)
(-63,116)
(-63,124)
(-56,-13)
(-56,13)
(-55,-106)
(-55,-86)
(-55,-82)
(-55,-2)
(-55,2)
(-55,82)
(-55,86)
(-55,106)
(-50,-89)
(-50,89)
(-49,-94)
(-49,-82)
(-49,-78)
(-49,-62)
(-49,-34)
(-49,-23)
(-49,-10)
(-49,-2)
(-49,2)
(-49,10)
(-49,23)
(-49,34)
(-49,62)
(-49,78)
(-49,82)
(-49,94)
(-45,-86)
(-45,86)
(-44,-87)
(-44,87)
(-35,-62)
(-35,-58)
(-35,-38)
(-35,-26)
(-35,26)
(-35,38)
(-35,58)
(-35,62)
(-33,-62)
(-33,-59)
(-33,-46)
(-33,-34)
(-33,34)
(-33,46)
(-33,59)
(-33,62)
(-32,-61)
(-32,-57)
(-32,57)
(-32,61)
(-27,-46)
(-27,-44)
(-27,-34)
(-27,-26)
(-27,-10)
(-27,10)
(-27,26)
(-27,34)
(-27,44)
(-27,46)
(-25,-49)
(-25,-48)
(-25,-46)
(-25,-38)
(-25,-34)
(-25,-22)
(-25,-14)
(-25,-6)
(-25,6)
(-25,14)
(-25,22)
(-25,34)
(-25,38)
(-25,46)
(-25,48)
(-25,49)
(-22,-37)
(-22,-19)
(-22,19)
(-22,37)
(-21,-38)
(-21,-22)
(-21,-2)
(-21,2)
(-21,22)
(-21,38)
(-20,-37)
(-20,37)
(-16,-31)
(-16,-23)
(-16,-17)
(-16,17)
(-16,23)
(-16,31)
(-15,-26)
(-15,-19)
(-15,-14)
(-15,-2)
(-15,2)
(-15,14)
(-15,19)
(-15,26)
(-14,-27)
(-14,-17)
(-14,17)
(-14,27)
(-11,-20)
(-11,-18)
(-11,-14)
(-11,-13)
(-11,-10)
(-11,-8)
(-11,-6)
(-11,-2)
(-11,2)
(-11,6)
(-11,8)
(-11,10)
(-11,13)
(-11,14)
(-11,18)
(-11,20)
(-10,-13)
(-10,13)
(-9,-17)
(-9,-14)
(-9,-10)
(-9,-7)
(-9,-4)
(-9,-2)
(-9,2)
(-9,4)
(-9,7)
(-9,10)
(-9,14)
(-9,17)
(-8,-11)
(-8,-9)
(-8,-5)
(-8,5)
(-8,9)
(-8,11)
(-7,-13)
(-7,-11)
(-7,-10)
(-7,-8)
(-7,-6)
(-7,-4)
(-7,-2)
(-7,2)
(-7,4)
(-7,6)
(-7,8)
(-7,10)
(-7,11)
(-7,13)
(-5,-8)
(-5,-6)
(-5,-4)
(-5,-2)
(-5,-1)
(-5,1)
(-5,2)
(-5,4)
(-5,6)
(-5,8)
(-4,-7)
(-4,-3)
(-4,-1)
(-4,1)
(-4,3)
(-4,7)
(-3,-5)
(-3,-4)
(-3,-2)
(-3,-1)
(-3,1)
(-3,2)
(-3,4)
(-3,5)
(-2,-3)
(-2,-1)
(-2,1)
(-2,3)
(-1,-1)
(-1,0)
(-1,1)
(1,-39202)
(1,-17498)
(1,-12098)
(1,-9602)
(1,-2158)
(1,-1762)
(1,-1538)
(1,-970)
(1,-898)
(1,-702)
(1,-502)
(1,-488)
(1,-482)
(1,-398)
(1,-394)
(1,-322)
(1,-254)
(1,-222)
(1,-218)
(1,-198)
(1,-194)
(1,-178)
(1,-152)
(1,-142)
(1,-130)
(1,-123)
(1,-110)
(1,-98)
(1,-86)
(1,-82)
(1,-79)
(1,-68)
(1,-62)
(1,-58)
(1,-52)
(1,-47)
(1,-46)
(1,-42)
(1,-38)
(1,-34)
(1,-30)
(1,-26)
(1,-23)
(1,-22)
(1,-20)
(1,-18)
(1,-16)
(1,-14)
(1,-13)
(1,-12)
(1,-10)
(1,-9)
(1,-8)
(1,-7)
(1,-6)
(1,-5)
(1,-4)
(1,-3)
(1,3)
(1,4)
(1,5)
(1,6)
(1,7)
(1,8)
(1,9)
(1,10)
(1,12)
(1,13)
(1,14)
(1,16)
(1,18)
(1,20)
(1,22)
(1,23)
(1,26)
(1,30)
(1,34)
(1,38)
(1,42)
(1,46)
(1,47)
(1,52)
(1,58)
(1,62)
(1,68)
(1,79)
(1,82)
(1,86)
(1,98)
(1,110)
(1,123)
(1,130)
(1,142)
(1,152)
(1,178)
(1,194)
(1,198)
(1,218)
(1,222)
(1,254)
(1,322)
(1,394)
(1,398)
(1,482)
(1,488)
(1,502)
(1,702)
(1,898)
(1,970)
(1,1538)
(1,1762)
(1,2158)
(1,9602)
(1,12098)
(1,17498)
(1,39202)
(2,-1327)
(2,-59)
(2,-31)
(2,-29)
(2,-11)
(2,-7)
(2,-5)
(2,5)
(2,7)
(2,11)
(2,29)
(2,31)
(2,59)
(2,1327)
(3,-5494)
(3,-974)
(3,-506)
(3,-314)
(3,-134)
(3,-106)
(3,-104)
(3,-94)
(3,-50)
(3,-38)
(3,-34)
(3,-26)
(3,-22)
(3,-16)
(3,-14)
(3,-10)
(3,-8)
(3,8)
(3,10)
(3,14)
(3,16)
(3,22)
(3,26)
(3,34)
(3,38)
(3,50)
(3,94)
(3,104)
(3,106)
(3,134)
(3,314)
(3,506)
(3,974)
(3,5494)
(4,-883)
(4,-113)
(4,-41)
(4,-19)
(4,-17)
(4,-13)
(4,13)
(4,17)
